t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
6.195000000000000284e+01,1.371296249294366776e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.200000000000000000e+01,1.371296251413812284e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.205000000000000426e+01,1.371296245553751847e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.210000000000000142e+01,1.371296247673197355e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.215000000000000568e+01,1.371296249792642863e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.220000000000000284e+01,1.371296251912088371e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.225000000000000000e+01,1.371296246052027934e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.230000000000000426e+01,1.371296248171473442e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.235000000000000142e+01,1.371296250290918950e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.240000000000000568e+01,1.371296244430858513e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.245000000000000284e+01,1.371296246550303799e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.250000000000000000e+01,1.371296248669749307e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.255000000000000426e+01,1.371296250789194815e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.260000000000000142e+01,1.371296244929134378e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.265000000000000568e+01,1.371296247048579886e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.270000000000000284e+01,1.371296249168025394e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.275000000000000000e+01,1.371296251287470902e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.280000000000000426e+01,1.371296245427410465e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.285000000000000142e+01,1.371296247546855973e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.290000000000000568e+01,1.371296249666301481e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.295000000000000284e+01,1.371296251785746989e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.300000000000000000e+01,1.371296245925686552e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.305000000000000426e+01,1.371296248045132060e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.310000000000000142e+01,1.371296250164577568e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.315000000000000568e+01,1.371296244304517131e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.320000000000000284e+01,1.371296246423962417e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.325000000000000000e+01,1.371296248543407925e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.330000000000000426e+01,1.371296250662853433e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.335000000000000142e+01,1.371296244802792996e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.340000000000000568e+01,1.371296246922238504e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.345000000000000284e+01,1.371296249041684012e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.350000000000000000e+01,1.371296251161129520e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.355000000000000426e+01,1.371296245301069083e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.360000000000000142e+01,1.371296247420514591e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.365000000000000568e+01,1.371296249539960099e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.370000000000000284e+01,1.371296251659405607e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.375000000000000000e+01,1.371296245799345170e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.380000000000000426e+01,1.371296247918790678e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.385000000000000142e+01,1.371296250038236186e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.390000000000000568e+01,1.371296244178175749e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.395000000000000284e+01,1.371296246297621035e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.400000000000000000e+01,1.371296248417066543e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.404999999999999716e+01,1.371296250536512051e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.410000000000000853e+01,1.371296244676451614e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.415000000000000568e+01,1.371296246795897122e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.420000000000000284e+01,1.371296248915342630e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.425000000000000000e+01,1.371296251034788138e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.429999999999999716e+01,1.371296245174727702e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.435000000000000853e+01,1.371296247294173209e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.440000000000000568e+01,1.371296249413618717e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.445000000000000284e+01,1.371296251533064225e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.450000000000000000e+01,1.371296245673003789e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.454999999999999716e+01,1.371296247792449297e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.460000000000000853e+01,1.371296249911894805e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.465000000000000568e+01,1.371296252031340313e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.470000000000000284e+01,1.371296246171279876e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.475000000000000000e+01,1.371296248290725384e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.479999999999999716e+01,1.371296250410170892e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.485000000000000853e+01,1.371296244550110455e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.490000000000000568e+01,1.371296246669555963e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.495000000000000284e+01,1.371296248789001471e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.500000000000000000e+01,1.371296250908446979e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.504999999999999716e+01,1.371296245048386542e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.510000000000000853e+01,1.371296247167832050e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.515000000000000568e+01,1.371296249287277558e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.520000000000000284e+01,1.371296251406723066e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.525000000000000000e+01,1.371296245546662629e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.529999999999999716e+01,1.371296247666108137e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.535000000000000853e+01,1.371296249785553645e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.540000000000000568e+01,1.371296251904999153e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.545000000000000284e+01,1.371296246044938716e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.550000000000000000e+01,1.371296248164384224e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.554999999999999716e+01,1.371296250283829732e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.560000000000000853e+01,1.371296244423769295e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.565000000000000568e+01,1.371296246543214581e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.570000000000000284e+01,1.371296248662660089e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.575000000000000000e+01,1.371296250782105597e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.579999999999999716e+01,1.371296244922045160e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.585000000000000853e+01,1.371296247041490668e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.590000000000000568e+01,1.371296249160936176e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.595000000000000284e+01,1.371296251280381684e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.600000000000000000e+01,1.371296245420321247e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.604999999999999716e+01,1.371296247539766755e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.610000000000000853e+01,1.371296249659212263e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.615000000000000568e+01,1.371296251778657771e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.620000000000000284e+01,1.371296245918597334e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.625000000000000000e+01,1.371296248038042842e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.629999999999999716e+01,1.371296250157488350e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.635000000000000853e+01,1.371296244297427913e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.640000000000000568e+01,1.371296246416873199e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.645000000000000284e+01,1.371296248536318707e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.650000000000000000e+01,1.371296250655764215e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.654999999999999716e+01,1.371296244795703778e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.660000000000000853e+01,1.371296246915149286e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.665000000000000568e+01,1.371296249034594794e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.670000000000000284e+01,1.371296251154040302e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.675000000000000000e+01,1.371296245293979865e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.679999999999999716e+01,1.371296247413425373e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.685000000000000853e+01,1.371296249532870881e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.690000000000000568e+01,1.371296251652316389e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.695000000000000284e+01,1.371296245792255952e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.700000000000000000e+01,1.371296247911701460e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.704999999999999716e+01,1.371296250031146968e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.710000000000000853e+01,1.371296244171086531e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.715000000000000568e+01,1.371296246290531817e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.720000000000000284e+01,1.371296248409977325e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.725000000000000000e+01,1.371296250529422833e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.729999999999999716e+01,1.371296244669362396e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.735000000000000853e+01,1.371296246788807904e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.740000000000000568e+01,1.371296248908253412e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.745000000000000284e+01,1.371296251027698920e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.750000000000000000e+01,1.371296245167638483e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.754999999999999716e+01,1.371296247287083991e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.760000000000000853e+01,1.371296249406529499e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.765000000000000568e+01,1.371296251525975007e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.770000000000000284e+01,1.371296245665914570e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.775000000000000000e+01,1.371296247785360078e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.779999999999999716e+01,1.371296249904805586e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.785000000000000853e+01,1.371296252024251094e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.790000000000000568e+01,1.371296246164190658e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.795000000000000284e+01,1.371296248283636166e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.800000000000000000e+01,1.371296250403081673e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.804999999999999716e+01,1.371296244543021237e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.810000000000000853e+01,1.371296246662466745e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.815000000000000568e+01,1.371296248781912253e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.820000000000000284e+01,1.371296250901357761e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.825000000000000000e+01,1.371296245041297324e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.829999999999999716e+01,1.371296247160742832e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.835000000000000853e+01,1.371296249280188340e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.840000000000000568e+01,1.371296251399633848e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.845000000000000284e+01,1.371296245539573411e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.850000000000000000e+01,1.371296247659018919e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.854999999999999716e+01,1.371296249778464427e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.860000000000000853e+01,1.371296251897909935e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.865000000000000568e+01,1.371296246037849498e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.870000000000000284e+01,1.371296248157295006e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.875000000000000000e+01,1.371296250276740514e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.879999999999999716e+01,1.371296244416680077e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.885000000000000853e+01,1.371296246536125363e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.890000000000000568e+01,1.371296248655570871e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.895000000000000284e+01,1.371296250775016379e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.900000000000000000e+01,1.371296244914955942e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.904999999999999716e+01,1.371296247034401450e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.910000000000000853e+01,1.371296249153846958e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.915000000000000568e+01,1.371296251273292466e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.920000000000000284e+01,1.371296245413232029e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.925000000000000000e+01,1.371296247532677537e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.929999999999999716e+01,1.371296249652123045e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.935000000000000853e+01,1.371296251771568553e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.940000000000000568e+01,1.371296245911508116e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.945000000000000284e+01,1.371296248030953624e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.950000000000000000e+01,1.371296250150399132e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.954999999999999716e+01,1.371296244290338695e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.960000000000000853e+01,1.371296246409783981e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.965000000000000568e+01,1.371296248529229489e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.970000000000000284e+01,1.371296250648674997e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.975000000000000000e+01,1.371296244788614560e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.979999999999999716e+01,1.371296246908060068e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.985000000000000853e+01,1.371296249027505576e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
6.990000000000000568e+01,1.371296251146951084e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
6.995000000000000284e+01,1.371296245286890647e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.000000000000000000e+01,1.371296247406336155e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.004999999999999716e+01,1.371296249525781663e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.010000000000000853e+01,1.371296251645227171e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.015000000000000568e+01,1.371296245785166734e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.020000000000000284e+01,1.371296247904612242e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.025000000000000000e+01,1.371296250024057750e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.029999999999999716e+01,1.371296244163997313e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.035000000000000853e+01,1.371296246283442599e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.040000000000000568e+01,1.371296248402888107e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.045000000000000284e+01,1.371296250522333615e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.050000000000000000e+01,1.371296244662273178e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.054999999999999716e+01,1.371296246781718686e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.060000000000000853e+01,1.371296248901164194e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.065000000000000568e+01,1.371296251020609702e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.070000000000000284e+01,1.371296245160549265e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.075000000000000000e+01,1.371296247279994773e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.079999999999999716e+01,1.371296249399440281e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.085000000000000853e+01,1.371296251518885789e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.090000000000000568e+01,1.371296245658825352e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.095000000000000284e+01,1.371296247778270860e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.100000000000000000e+01,1.371296249897716368e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.104999999999999716e+01,1.371296252017161876e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.110000000000000853e+01,1.371296246157101439e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.115000000000000568e+01,1.371296248276546947e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.120000000000000284e+01,1.371296250395992455e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.125000000000000000e+01,1.371296244535932018e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.129999999999999716e+01,1.371296246655377526e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.135000000000000853e+01,1.371296248774823034e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.140000000000000568e+01,1.371296250894268542e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.145000000000000284e+01,1.371296245034208106e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.150000000000000000e+01,1.371296247153653614e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.154999999999999716e+01,1.371296249273099122e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.160000000000000853e+01,1.371296251392544630e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.165000000000000568e+01,1.371296245532484193e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.170000000000000284e+01,1.371296247651929701e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.175000000000000000e+01,1.371296249771375209e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.179999999999999716e+01,1.371296251890820717e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.185000000000000853e+01,1.371296246030760280e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.190000000000000568e+01,1.371296248150205788e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.195000000000000284e+01,1.371296250269651296e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.200000000000000000e+01,1.371296244409590859e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.204999999999999716e+01,1.371296246529036145e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.210000000000000853e+01,1.371296248648481653e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.215000000000000568e+01,1.371296250767927161e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.220000000000000284e+01,1.371296244907866724e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.225000000000000000e+01,1.371296247027312232e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.229999999999999716e+01,1.371296249146757740e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.235000000000000853e+01,1.371296251266203248e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.240000000000000568e+01,1.371296245406142811e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.245000000000000284e+01,1.371296247525588319e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.250000000000000000e+01,1.371296249645033827e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.254999999999999716e+01,1.371296251764479335e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.260000000000000853e+01,1.371296245904418898e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.265000000000000568e+01,1.371296248023864406e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.270000000000000284e+01,1.371296250143309914e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.275000000000000000e+01,1.371296244283249477e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.279999999999999716e+01,1.371296246402694763e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.285000000000000853e+01,1.371296248522140271e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.290000000000000568e+01,1.371296250641585779e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.295000000000000284e+01,1.371296244781525342e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.300000000000000000e+01,1.371296246900970850e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.304999999999999716e+01,1.371296249020416358e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.310000000000000853e+01,1.371296251139861866e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.315000000000000568e+01,1.371296245279801429e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.320000000000000284e+01,1.371296247399246937e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.325000000000000000e+01,1.371296249518692445e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.329999999999999716e+01,1.371296251638137953e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.335000000000000853e+01,1.371296245778077516e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.340000000000000568e+01,1.371296247897523024e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
7.345000000000000284e+01,1.371296250016968532e+00,2.460702995681999794e-01,5.935234407076802610e-01,0.000000000000000000e+00
7.350000000000000000e+01,1.371296244156908095e+00,2.460703367687999688e-01,5.935253069445771690e-01,0.000000000000000000e+00
