# ell  K  y  Kinv  # conv-only IR plasma at alpha/ac=0.9446
1.629701897056205384e+00 2.279382033770738225e-01 2.246675016962839111e-01 4.387153996935384548e+00
1.642335245095400742e+00 2.238366917001107514e-01 2.283599416246159808e-01 4.467542798299431794e+00
1.654968593134596100e+00 2.197507921837859868e-01 2.321507833289431222e-01 4.550609306398594178e+00
1.667601941173791680e+00 2.156812996995620957e-01 2.360427529018062076e-01 4.636470576693350054e+00
1.680235289212987038e+00 2.116290463299476121e-01 2.400386558365212308e-01 4.725249285681301536e+00
1.692868637252182396e+00 2.075949000903005714e-01 2.441413786921315943e-01 4.817074020436029613e+00
1.705501985291377753e+00 2.035797546622668541e-01 2.483538929579456045e-01 4.912079797222332900e+00
1.718135333330573111e+00 1.995845380960878657e-01 2.526792557490079583e-01 5.010408168585486877e+00
1.730768681369768469e+00 1.956102105004771663e-01 2.571206113136945692e-01 5.112207575675404847e+00
1.743402029408963827e+00 1.916577618140005990e-01 2.616811928969063894e-01 5.217633716136561794e+00
1.756035377448159407e+00 1.877282011807939188e-01 2.663643267988199392e-01 5.326850168009322317e+00
1.768668725487354765e+00 1.838225657836781990e-01 2.711734330710364183e-01 5.440028517373632688e+00
1.781302073526550123e+00 1.799419176647878982e-01 2.761120270594560888e-01 5.557348798865701767e+00
1.793935421565745481e+00 1.760873404383569985e-01 2.811837214960895004e-01 5.678999963941590678e+00
1.806568769604940838e+00 1.722599285149495063e-01 2.863922307306185910e-01 5.805180628025254030e+00
1.819202117644136196e+00 1.684607958964009222e-01 2.917413714335121977e-01 5.936099225216615594e+00
1.831835465683331776e+00 1.646910721702466440e-01 2.972350641625829959e-01 6.071974557104508285e+00
1.844468813722527134e+00 1.609518981280018968e-01 3.028773357237695696e-01 6.213036389323719710e+00
1.857102161761722492e+00 1.572444151051138883e-01 3.086723235601428472e-01 6.359526342042262748e+00
1.869735509800917850e+00 1.535697735999426994e-01 3.146242764723104490e-01 6.511698080672127631e+00
1.882368857840113208e+00 1.499291285653747141e-01 3.207375562084547882e-01 6.669817997134309451e+00
1.895002205879308566e+00 1.463236339865780222e-01 3.270166401477931917e-01 6.834165970014987934e+00
1.907635553918503923e+00 1.427544326616208836e-01 3.334661258407031204e-01 7.005036420622804627e+00
1.920268901957699503e+00 1.392226645541135566e-01 3.400907317622927084e-01 7.182738551964120255e+00
1.932902249996894861e+00 1.357294615909275526e-01 3.468952989418541133e-01 7.367597191344359864e+00
